Date,State,Category,Dollars,LastYear
2021-08-15,South Dakota,Sugar and sweeteners,165366,184687
2021-08-22,South Dakota,Sugar and sweeteners,158014,167397
2019-10-06,Tennessee,Sugar and sweeteners,1434033,1447211
2019-10-13,Tennessee,Sugar and sweeteners,1441507,1468188
2019-10-20,Tennessee,Sugar and sweeteners,1482265,1509268
2019-10-27,Tennessee,Sugar and sweeteners,1405599,1400523
2019-11-03,Tennessee,Sugar and sweeteners,1468334,1477852
2019-11-10,Tennessee,Sugar and sweeteners,1563302,1602189
2019-11-17,Tennessee,Sugar and sweeteners,1644486,2140527
2019-11-24,Tennessee,Sugar and sweeteners,2080880,2297014
2019-12-01,Tennessee,Sugar and sweeteners,2261072,1469355
2019-12-08,Tennessee,Sugar and sweeteners,1555679,1920502
2019-12-15,Tennessee,Sugar and sweeteners,1817807,1853820
2019-12-22,Tennessee,Sugar and sweeteners,2220215,2275823
2019-12-29,Tennessee,Sugar and sweeteners,1635255,1579232
2020-01-05,Tennessee,Sugar and sweeteners,1399695,1421214
2020-01-12,Tennessee,Sugar and sweeteners,1469716,1463112
2020-01-19,Tennessee,Sugar and sweeteners,1410641,1620586
2020-01-26,Tennessee,Sugar and sweeteners,1377925,1453166
2020-02-02,Tennessee,Sugar and sweeteners,1391385,1456309
2020-02-09,Tennessee,Sugar and sweeteners,1473713,1345956
2020-02-16,Tennessee,Sugar and sweeteners,1442908,1336842
2020-02-23,Tennessee,Sugar and sweeteners,1449595,1357285
2020-03-01,Tennessee,Sugar and sweeteners,1487696,1432001
2020-03-08,Tennessee,Sugar and sweeteners,1669460,1555593
2020-03-15,Tennessee,Sugar and sweeteners,2394800,1376253
2020-03-22,Tennessee,Sugar and sweeteners,2734783,1298169
2020-03-29,Tennessee,Sugar and sweeteners,1805995,1368021
2020-04-05,Tennessee,Sugar and sweeteners,2028537,1421716
2020-04-12,Tennessee,Sugar and sweeteners,1936885,1378507
2020-04-19,Tennessee,Sugar and sweeteners,1833760,1606460
2020-04-26,Tennessee,Sugar and sweeteners,1779910,1258554
2020-05-03,Tennessee,Sugar and sweeteners,1780148,1395378
2020-05-10,Tennessee,Sugar and sweeteners,1784169,1436872
2020-05-17,Tennessee,Sugar and sweeteners,1697346,1388657
2020-05-24,Tennessee,Sugar and sweeteners,1701168,1368455
2020-05-31,Tennessee,Sugar and sweeteners,1498485,1318390
2020-06-07,Tennessee,Sugar and sweeteners,1562318,1428939
2020-06-14,Tennessee,Sugar and sweeteners,1575132,1407646
2020-06-21,Tennessee,Sugar and sweeteners,1627757,1360834
2020-06-28,Tennessee,Sugar and sweeteners,1519718,1354390
2020-07-05,Tennessee,Sugar and sweeteners,1743964,1597473
2020-07-12,Tennessee,Sugar and sweeteners,1603007,1450554
2020-07-19,Tennessee,Sugar and sweeteners,1664094,1436348
2020-07-26,Tennessee,Sugar and sweeteners,1615107,1352416
2020-08-02,Tennessee,Sugar and sweeteners,1560004,1454458
2020-08-09,Tennessee,Sugar and sweeteners,1672940,1481166
2020-08-16,Tennessee,Sugar and sweeteners,1609030,1447284
2020-08-23,Tennessee,Sugar and sweeteners,1602402,1408390
2020-08-30,Tennessee,Sugar and sweeteners,1522325,1466829
2020-09-06,Tennessee,Sugar and sweeteners,1605402,1465854
2020-09-13,Tennessee,Sugar and sweeteners,1576464,1412421
2020-09-20,Tennessee,Sugar and sweeteners,1564323,1432204
2020-09-27,Tennessee,Sugar and sweeteners,1512861,1313255
2020-10-04,Tennessee,Sugar and sweeteners,1519941,1433844
2020-10-11,Tennessee,Sugar and sweeteners,1594729,1441154
2020-10-18,Tennessee,Sugar and sweeteners,1618508,1482116
2020-10-25,Tennessee,Sugar and sweeteners,1590591,1405288
2020-11-01,Tennessee,Sugar and sweeteners,1703995,1467988
2020-11-08,Tennessee,Sugar and sweeteners,1794822,1562991
2020-11-15,Tennessee,Sugar and sweeteners,1873339,1643769
2020-11-22,Tennessee,Sugar and sweeteners,2421892,2080495
2020-11-29,Tennessee,Sugar and sweeteners,2426529,2260720
2020-12-06,Tennessee,Sugar and sweeteners,1753922,1555374
2020-12-13,Tennessee,Sugar and sweeteners,2007685,1817496
2020-12-20,Tennessee,Sugar and sweeteners,2436199,2219829
2020-12-27,Tennessee,Sugar and sweeteners,2312116,1634984
2021-01-03,Tennessee,Sugar and sweeteners,1568093,1399415
2021-01-10,Tennessee,Sugar and sweeteners,1716301,1469444
2021-01-17,Tennessee,Sugar and sweeteners,1832012,1410336
2021-01-24,Tennessee,Sugar and sweeteners,1618088,1377776
2021-01-31,Tennessee,Sugar and sweeteners,1501924,1391114
2021-02-07,Tennessee,Sugar and sweeteners,1642747,1473418
2021-02-14,Tennessee,Sugar and sweeteners,1733977,1442127
2021-02-21,Tennessee,Sugar and sweeteners,1610249,1448655
2021-02-28,Tennessee,Sugar and sweeteners,1650407,1486220
2021-03-07,Tennessee,Sugar and sweeteners,1624934,1667543
2021-03-14,Tennessee,Sugar and sweeteners,1564786,2392169
2021-03-21,Tennessee,Sugar and sweeteners,1571329,2732997
2021-03-28,Tennessee,Sugar and sweeteners,1486020,1804074
2021-04-04,Tennessee,Sugar and sweeteners,1748678,2027096
2021-04-11,Tennessee,Sugar and sweeteners,1514440,1935300
2021-04-18,Tennessee,Sugar and sweeteners,1551304,1832133
2021-04-25,Tennessee,Sugar and sweeteners,1541604,1777796
2021-05-02,Tennessee,Sugar and sweeteners,1480692,1778639
2021-05-09,Tennessee,Sugar and sweeteners,1614199,1782078
2021-05-16,Tennessee,Sugar and sweeteners,1576177,1695553
2021-05-23,Tennessee,Sugar and sweeteners,1534928,1699474
2021-05-30,Tennessee,Sugar and sweeteners,1530065,1497030
2021-06-06,Tennessee,Sugar and sweeteners,1533131,1560968
2021-06-13,Tennessee,Sugar and sweeteners,1521824,1573369
2021-06-20,Tennessee,Sugar and sweeteners,1549187,1625577
2021-06-27,Tennessee,Sugar and sweeteners,1485709,1518617
2021-07-04,Tennessee,Sugar and sweeteners,1640676,1742693
2021-07-11,Tennessee,Sugar and sweeteners,1561193,1602439
2021-07-18,Tennessee,Sugar and sweeteners,1597591,1663449
2021-07-25,Tennessee,Sugar and sweeteners,1599764,1614904
2021-08-01,Tennessee,Sugar and sweeteners,1576378,1558598
2021-08-08,Tennessee,Sugar and sweeteners,1767181,1671468
2021-08-15,Tennessee,Sugar and sweeteners,1827006,1608631
2021-08-22,Tennessee,Sugar and sweeteners,1765179,1602330
2019-10-06,Texas,Sugar and sweeteners,4726186,4757978
2019-10-13,Texas,Sugar and sweeteners,4836942,4924030
2019-10-20,Texas,Sugar and sweeteners,4801676,4883798
2019-10-27,Texas,Sugar and sweeteners,4707467,4632260
2019-11-03,Texas,Sugar and sweeteners,5082618,4897178
2019-11-10,Texas,Sugar and sweeteners,5382151,5549764
2019-11-17,Texas,Sugar and sweeteners,5790320,7234179
2019-11-24,Texas,Sugar and sweeteners,7037930,6932874
2019-12-01,Texas,Sugar and sweeteners,6979205,4817386
2019-12-08,Texas,Sugar and sweeteners,5183316,5886236
2019-12-15,Texas,Sugar and sweeteners,5954357,6058980
2019-12-22,Texas,Sugar and sweeteners,7282916,6909619
2019-12-29,Texas,Sugar and sweeteners,5349424,5229344
2020-01-05,Texas,Sugar and sweeteners,4902708,5041063
2020-01-12,Texas,Sugar and sweeteners,5077847,5033839
2020-01-19,Texas,Sugar and sweeteners,4939780,5098810
2020-01-26,Texas,Sugar and sweeteners,4716587,4907289
2020-02-02,Texas,Sugar and sweeteners,4888366,4956685
2020-02-09,Texas,Sugar and sweeteners,5233232,4887643
2020-02-16,Texas,Sugar and sweeteners,5076660,4763872
2020-02-23,Texas,Sugar and sweeteners,4841642,4750750
2020-03-01,Texas,Sugar and sweeteners,5305653,5016973
2020-03-08,Texas,Sugar and sweeteners,5808819,5171796
2020-03-15,Texas,Sugar and sweeteners,9033537,4721157
2020-03-22,Texas,Sugar and sweeteners,9657434,4586172
2020-03-29,Texas,Sugar and sweeteners,6908577,4685788
2020-04-05,Texas,Sugar and sweeteners,7095948,4916337
2020-04-12,Texas,Sugar and sweeteners,7117803,4856598
2020-04-19,Texas,Sugar and sweeteners,6582062,5106883
2020-04-26,Texas,Sugar and sweeteners,6000246,4314482
2020-05-03,Texas,Sugar and sweeteners,5836089,4622159
2020-05-10,Texas,Sugar and sweeteners,5853272,4720983
2020-05-17,Texas,Sugar and sweeteners,5612698,4484957
2020-05-24,Texas,Sugar and sweeteners,5583670,4365680
2020-05-31,Texas,Sugar and sweeteners,5159961,4365093
2020-06-07,Texas,Sugar and sweeteners,5193420,4628675
2020-06-14,Texas,Sugar and sweeteners,5292907,4576791
2020-06-21,Texas,Sugar and sweeteners,5415002,4313179
2020-06-28,Texas,Sugar and sweeteners,5408247,4324967
2020-07-05,Texas,Sugar and sweeteners,5972480,4781572
2020-07-12,Texas,Sugar and sweeteners,5519974,4550640
2020-07-19,Texas,Sugar and sweeteners,5679978,4345365
2020-07-26,Texas,Sugar and sweeteners,5324432,4240127
2020-08-02,Texas,Sugar and sweeteners,5088687,4487097
2020-08-09,Texas,Sugar and sweeteners,5315874,4658737
2020-08-16,Texas,Sugar and sweeteners,5318757,4547925
2020-08-23,Texas,Sugar and sweeteners,5293532,4380658
2020-08-30,Texas,Sugar and sweeteners,4960346,4524970
2020-09-06,Texas,Sugar and sweeteners,5139580,4796218
2020-09-13,Texas,Sugar and sweeteners,5279785,4722525
2020-09-20,Texas,Sugar and sweeteners,5200804,4542184
2020-09-27,Texas,Sugar and sweeteners,4941471,4465908
2020-10-04,Texas,Sugar and sweeteners,5061948,4726186
2020-10-11,Texas,Sugar and sweeteners,5291633,4836942
2020-10-18,Texas,Sugar and sweeteners,5303180,4801676
2020-10-25,Texas,Sugar and sweeteners,5228049,4707467
2020-11-01,Texas,Sugar and sweeteners,5804838,5082618
2020-11-08,Texas,Sugar and sweeteners,5659361,5382151
2020-11-15,Texas,Sugar and sweeteners,6077706,5790320
2020-11-22,Texas,Sugar and sweeteners,7650391,7037930
2020-11-29,Texas,Sugar and sweeteners,7075081,6979205
2020-12-06,Texas,Sugar and sweeteners,5626056,5183316
2020-12-13,Texas,Sugar and sweeteners,6388846,5954357
2020-12-20,Texas,Sugar and sweeteners,7353840,7282916
2020-12-27,Texas,Sugar and sweeteners,6725114,5349424
2021-01-03,Texas,Sugar and sweeteners,5358079,4902708
2021-01-10,Texas,Sugar and sweeteners,5868928,5077847
2021-01-17,Texas,Sugar and sweeteners,5850741,4939780
2021-01-24,Texas,Sugar and sweeteners,5486196,4716587
2021-01-31,Texas,Sugar and sweeteners,5305799,4888385
2021-02-07,Texas,Sugar and sweeteners,5568808,5232970
2021-02-14,Texas,Sugar and sweeteners,6120909,5074962
2021-02-21,Texas,Sugar and sweeteners,5229154,4839624
2021-02-28,Texas,Sugar and sweeteners,5906318,5298135
2021-03-07,Texas,Sugar and sweeteners,5349739,5799876
2021-03-14,Texas,Sugar and sweeteners,5151552,9022328
2021-03-21,Texas,Sugar and sweeteners,5124117,9648414
2021-03-28,Texas,Sugar and sweeteners,4964358,6902545
2021-04-04,Texas,Sugar and sweeteners,5446311,7089324
2021-04-11,Texas,Sugar and sweeteners,4949926,7112185
2021-04-18,Texas,Sugar and sweeteners,4956737,6575742
2021-04-25,Texas,Sugar and sweeteners,4994193,5993648
2021-05-02,Texas,Sugar and sweeteners,4909228,5829390
2021-05-09,Texas,Sugar and sweeteners,5016333,5846551
2021-05-16,Texas,Sugar and sweeteners,4967373,5605883
2021-05-23,Texas,Sugar and sweeteners,4893034,5575883
2021-05-30,Texas,Sugar and sweeteners,5254688,5153417
2021-06-06,Texas,Sugar and sweeteners,5394982,5188379
2021-06-13,Texas,Sugar and sweeteners,5113414,5286370
2021-06-20,Texas,Sugar and sweeteners,4989478,5408789
2021-06-27,Texas,Sugar and sweeteners,4799492,5403352
2021-07-04,Texas,Sugar and sweeteners,5053399,5966938
2021-07-11,Texas,Sugar and sweeteners,4743750,5516198
2021-07-18,Texas,Sugar and sweeteners,4777733,5676437
2021-07-25,Texas,Sugar and sweeteners,4722131,5323884
2021-08-01,Texas,Sugar and sweeteners,4776736,5086601
2021-08-08,Texas,Sugar and sweeteners,5028867,5314505
2021-08-15,Texas,Sugar and sweeteners,5171151,5318950
2021-08-22,Texas,Sugar and sweeteners,5127787,5295451
2019-10-06,Utah,Sugar and sweeteners,613132,615213
2019-10-13,Utah,Sugar and sweeteners,571430,561129
2019-10-20,Utah,Sugar and sweeteners,486408,479384
2019-10-27,Utah,Sugar and sweeteners,474832,449927
2019-11-03,Utah,Sugar and sweeteners,487368,456019
2019-11-10,Utah,Sugar and sweeteners,477349,496628
2019-11-17,Utah,Sugar and sweeteners,489426,614474
2019-11-24,Utah,Sugar and sweeteners,633294,713440
2019-12-01,Utah,Sugar and sweeteners,771516,480051
2019-12-08,Utah,Sugar and sweeteners,534847,696877
2019-12-15,Utah,Sugar and sweeteners,717303,648521
2019-12-22,Utah,Sugar and sweeteners,790596,773240
2019-12-29,Utah,Sugar and sweeteners,563443,468640
2020-01-05,Utah,Sugar and sweeteners,433266,442962
2020-01-12,Utah,Sugar and sweeteners,447308,440758
2020-01-19,Utah,Sugar and sweeteners,444013,426355
2020-01-26,Utah,Sugar and sweeteners,436144,430406
2020-02-02,Utah,Sugar and sweeteners,454096,447726
2020-02-09,Utah,Sugar and sweeteners,464335,447438
2020-02-16,Utah,Sugar and sweeteners,475720,454370
2020-02-23,Utah,Sugar and sweeteners,456903,438476
2020-03-01,Utah,Sugar and sweeteners,641638,452530
2020-03-08,Utah,Sugar and sweeteners,881621,568869
2020-03-15,Utah,Sugar and sweeteners,1602721,523475
2020-03-22,Utah,Sugar and sweeteners,1096465,427395
2020-03-29,Utah,Sugar and sweeteners,905452,435491
2020-04-05,Utah,Sugar and sweeteners,820761,429706
2020-04-12,Utah,Sugar and sweeteners,688762,427320
2020-04-19,Utah,Sugar and sweeteners,611034,459364
2020-04-26,Utah,Sugar and sweeteners,587275,372331
2020-05-03,Utah,Sugar and sweeteners,557178,420272
2020-05-10,Utah,Sugar and sweeteners,567983,458925
2020-05-17,Utah,Sugar and sweeteners,508205,414904
2020-05-24,Utah,Sugar and sweeteners,521893,484947
2020-05-31,Utah,Sugar and sweeteners,477845,437337
2020-06-07,Utah,Sugar and sweeteners,480534,438369
2020-06-14,Utah,Sugar and sweeteners,516686,455673
2020-06-21,Utah,Sugar and sweeteners,523777,426659
2020-06-28,Utah,Sugar and sweeteners,496818,428111
2020-07-05,Utah,Sugar and sweeteners,549443,476320
2020-07-12,Utah,Sugar and sweeteners,483612,432777
2020-07-19,Utah,Sugar and sweeteners,513183,455965
2020-07-26,Utah,Sugar and sweeteners,509348,467772
2020-08-02,Utah,Sugar and sweeteners,492610,464941
2020-08-09,Utah,Sugar and sweeteners,523469,452374
2020-08-16,Utah,Sugar and sweeteners,520988,457397
2020-08-23,Utah,Sugar and sweeteners,524534,464851
2020-08-30,Utah,Sugar and sweeteners,575176,496298
2020-09-06,Utah,Sugar and sweeteners,674605,607457
2020-09-13,Utah,Sugar and sweeteners,757218,591068
2020-09-20,Utah,Sugar and sweeteners,669821,547268
2020-09-27,Utah,Sugar and sweeteners,557947,549871
2020-10-04,Utah,Sugar and sweeteners,652729,613132
2020-10-11,Utah,Sugar and sweeteners,598543,571430
2020-10-18,Utah,Sugar and sweeteners,558725,486408
2020-10-25,Utah,Sugar and sweeteners,563659,474832
2020-11-01,Utah,Sugar and sweeteners,657054,487368
2020-11-08,Utah,Sugar and sweeteners,626171,477349
2020-11-15,Utah,Sugar and sweeteners,649237,489426
2020-11-22,Utah,Sugar and sweeteners,739617,633294
2020-11-29,Utah,Sugar and sweeteners,744735,771516
2020-12-06,Utah,Sugar and sweeteners,559135,534847
2020-12-13,Utah,Sugar and sweeteners,681492,717303
2020-12-20,Utah,Sugar and sweeteners,754374,790596
2020-12-27,Utah,Sugar and sweeteners,725769,563443
2021-01-03,Utah,Sugar and sweeteners,459898,433266
2021-01-10,Utah,Sugar and sweeteners,499975,447308
2021-01-17,Utah,Sugar and sweeteners,523418,444013
2021-01-24,Utah,Sugar and sweeteners,479415,436144
2021-01-31,Utah,Sugar and sweeteners,464657,454096
2021-02-07,Utah,Sugar and sweeteners,515137,464390
2021-02-14,Utah,Sugar and sweeteners,493742,475636
2021-02-21,Utah,Sugar and sweeteners,472037,456700
2021-02-28,Utah,Sugar and sweeteners,494390,641319
2021-03-07,Utah,Sugar and sweeteners,671600,881141
2021-03-14,Utah,Sugar and sweeteners,582458,1602092
2021-03-21,Utah,Sugar and sweeteners,481670,1095937
2021-03-28,Utah,Sugar and sweeteners,464707,905166
2021-04-04,Utah,Sugar and sweeteners,577557,820458
2021-04-11,Utah,Sugar and sweeteners,432616,688415
2021-04-18,Utah,Sugar and sweeteners,457222,610792
2021-04-25,Utah,Sugar and sweeteners,441821,587091
2021-05-02,Utah,Sugar and sweeteners,445644,556783
2021-05-09,Utah,Sugar and sweeteners,462057,567633
2021-05-16,Utah,Sugar and sweeteners,446062,507861
2021-05-23,Utah,Sugar and sweeteners,465872,521587
2021-05-30,Utah,Sugar and sweeteners,494321,477348
2021-06-06,Utah,Sugar and sweeteners,453971,480204
2021-06-13,Utah,Sugar and sweeteners,484023,516385
2021-06-20,Utah,Sugar and sweeteners,480933,523461
2021-06-27,Utah,Sugar and sweeteners,465459,496573
2021-07-04,Utah,Sugar and sweeteners,494012,548953
2021-07-11,Utah,Sugar and sweeteners,471362,483310
2021-07-18,Utah,Sugar and sweeteners,485845,513013
2021-07-25,Utah,Sugar and sweeteners,499360,509112
2021-08-01,Utah,Sugar and sweeteners,492565,492301
2021-08-08,Utah,Sugar and sweeteners,518556,523229
2021-08-15,Utah,Sugar and sweeteners,526344,520641
2021-08-22,Utah,Sugar and sweeteners,553094,524453
2019-10-06,Vermont,Sugar and sweeteners,145777,145950
2019-10-13,Vermont,Sugar and sweeteners,115106,108132
2019-10-20,Vermont,Sugar and sweeteners,109348,103674
2019-10-27,Vermont,Sugar and sweeteners,104902,105630
2019-11-03,Vermont,Sugar and sweeteners,106786,109651
2019-11-10,Vermont,Sugar and sweeteners,131940,130180
2019-11-17,Vermont,Sugar and sweeteners,114869,122847
2019-11-24,Vermont,Sugar and sweeteners,125603,164392
2019-12-01,Vermont,Sugar and sweeteners,168486,106205
2019-12-08,Vermont,Sugar and sweeteners,127652,135560
2019-12-15,Vermont,Sugar and sweeteners,158840,161892
2019-12-22,Vermont,Sugar and sweeteners,177545,184447
2019-12-29,Vermont,Sugar and sweeteners,163875,136681
2020-01-05,Vermont,Sugar and sweeteners,106683,103623
2020-01-12,Vermont,Sugar and sweeteners,97618,92527
2020-01-19,Vermont,Sugar and sweeteners,94152,109342
2020-01-26,Vermont,Sugar and sweeteners,98125,96903
2020-02-02,Vermont,Sugar and sweeteners,97130,104003
2020-02-09,Vermont,Sugar and sweeteners,104829,97890
2020-02-16,Vermont,Sugar and sweeteners,108916,99574
2020-02-23,Vermont,Sugar and sweeteners,99098,96289
2020-03-01,Vermont,Sugar and sweeteners,97386,97286
2020-03-08,Vermont,Sugar and sweeteners,119153,99955
2020-03-15,Vermont,Sugar and sweeteners,149585,93489
2020-03-22,Vermont,Sugar and sweeteners,199997,91956
2020-03-29,Vermont,Sugar and sweeteners,169115,99771
2020-04-05,Vermont,Sugar and sweeteners,163336,100796
2020-04-12,Vermont,Sugar and sweeteners,158877,89625
